vehicle_id,vehicle_type,vehicle_desc,make_id,make_name,make_type,model_year,color,date_stolen,year_stolen,month_stolen,location_id,region,country,population,density,area,clusters,clusters_named
2638,Saloon,MARKX,619,Toyota,Standard,2006,White,2022-02-22,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4104,Utility,HILUX 2.8 D/C,619,Toyota,Standard,1993,Red,2021-12-29,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
570,Trailer,TRAILER,532,Diamond,Standard,2021,Silver,2022-03-01,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
696,Moped,DD50,613,SYM,Standard,2011,Red,2022-04-03,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1578,Saloon,GALANT,580,Mitsubishi,Standard,2006,Red,2021-10-13,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2461,Saloon,GALANT,580,Mitsubishi,Standard,1999,Blue,2022-01-01,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2561,Utility,TRITON,580,Mitsubishi,Standard,2001,White,2022-02-14,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3734,Stationwagon,PAJERO,580,Mitsubishi,Standard,2020,Black,2022-04-05,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
765,Utility,RODEO 4X2,548,Holden,Standard,2001,White,2022-01-28,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1345,Utility,RODEO 4X4,548,Holden,Standard,2004,White,2022-02-07,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1468,Saloon,VX COMMODORE,548,Holden,Standard,2002,Grey,2022-03-21,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1767,Saloon,VT COMMODORE,548,Holden,Standard,2000,Brown,2021-12-14,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2437,Utility,COLORADO,548,Holden,Standard,2012,Silver,2022-01-08,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2537,Stationwagon,COMMODORE,548,Holden,Standard,2010,Black,2021-11-10,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4195,Light Van,COMBO,548,Holden,Standard,1996,White,2022-03-09,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4404,Saloon,VT COMMODORE,548,Holden,Standard,1999,Green,2022-02-16,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1421,Stationwagon,LEGACY,610,Subaru,Standard,1996,White,2022-03-02,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1451,Stationwagon,FORESTER,610,Subaru,Standard,1997,Silver,2022-04-03,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1600,Stationwagon,IMPREZA,610,Subaru,Standard,2000,Blue,2022-03-03,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2334,Saloon,LEGACY,610,Subaru,Standard,2002,Grey,2021-12-26,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2897,Stationwagon,LEGACY,610,Subaru,Standard,2004,Grey,2022-02-27,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2940,Stationwagon,IMPREZA,610,Subaru,Standard,1995,Silver,2022-01-20,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3486,Stationwagon,IMPREZA,610,Subaru,Standard,1996,Red,2022-01-14,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3756,Stationwagon,FORESTER,610,Subaru,Standard,2005,White,2021-11-02,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3863,Saloon,IMPREZA,610,Subaru,Standard,2001,Red,2022-02-26,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4451,Stationwagon,IMPREZA,610,Subaru,Standard,1993,Red,2021-11-26,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1404,Flat Deck Truck,DELTA V76HU,531,Daihatsu,Standard,1987,White,2021-11-16,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3138,Mobile Home - Light,V76,531,Daihatsu,Standard,1988,White,2021-11-25,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3326,Saloon,CLK 430,577,Mercedes-Benz,Luxury,1999,Black,2022-02-21,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
913,All Terrain Vehicle,COMMANDER,518,Can-Am,Standard,2018,Grey,2022-03-14,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1144,Hatchback,307,592,Peugeot,Standard,2003,Yellow,2022-01-30,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1760,Stationwagon,RANGE ROVER,600,Rover,Luxury,1998,Gold,2021-11-04,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3493,Utility,TUNLAND,542,FOTON,Standard,2019,Silver,2022-02-21,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
107,Trailer,HOMEMADE,623,Trailer,Standard,1980,Blue,2022-03-20,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
129,Trailer,KEA,623,Trailer,Standard,1998,Grey,2021-11-16,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
142,Trailer,TASMAN8X5TB,623,Trailer,Standard,2019,Silver,2021-10-10,2021,October,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
197,Trailer - Heavy,CABLE DRUM,623,Trailer,Standard,2019,Silver,2022-03-13,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
208,Trailer,ROOFLINE,623,Trailer,Standard,2019,Grey,2022-02-14,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
254,Trailer,K64SE,623,Trailer,Standard,1997,Silver,2021-11-04,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
333,Trailer,8X5,623,Trailer,Standard,2020,Grey,2021-10-10,2021,October,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
400,Boat Trailer,REID,623,Trailer,Standard,1975,Grey,2021-11-06,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
411,Trailer,FOOD CART,623,Trailer,Standard,2017,Silver,2021-12-13,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
618,Trailer,DOMESTIC,623,Trailer,Standard,2002,Silver,2021-10-22,2021,October,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2831,Boat Trailer,BOAT SMARTWAVE,623,Trailer,Standard,2007,Silver,2021-11-23,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3241,Trailer,HOMEBUILT,623,Trailer,Standard,2008,Grey,2021-10-08,2021,October,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3247,Trailer,HOMEMADE,623,Trailer,Standard,2008,Silver,2022-01-17,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3248,Caravan,LITTLE FELLA 2008,623,Trailer,Standard,2007,White,2021-10-30,2021,October,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3476,Trailer,FACTORY BUILT,623,Trailer,Standard,2008,Silver,2022-03-26,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3477,Trailer,GENERAL PURPOSE,623,Trailer,Standard,2008,Grey,2021-12-30,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4066,Trailer,8X5 ELITE TANDEM,623,Trailer,Standard,2011,Silver,2022-01-17,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
53,Roadbike,XTZ660BG,636,Yamaha,Standard,1995,Blue,2022-03-21,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
947,Roadbike,WR250,636,Yamaha,Standard,2017,Blue,2022-03-21,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4059,Trailer,8X4,514,Briford,Standard,2010,Silver,2021-11-14,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
617,Caravan,CRESTA CRAFT XRP,538,Factory Built,Standard,1973,White,2022-01-17,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1302,Moped,VIVA,538,Factory Built,Standard,2021,Black,2021-11-20,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3257,Trailer,AVON 7 X 4,538,Factory Built,Standard,2008,Silver,2021-11-08,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4428,Trailer,TRAILER,538,Factory Built,Standard,2014,Silver,2021-12-09,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
664,Roadbike,SCV,550,Honda,Standard,2010,Red,2021-12-09,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2193,Stationwagon,CIVIC,550,Honda,Standard,2001,Silver,2022-04-05,2022,April,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4084,Hatchback,CIVIC 3 DR,550,Honda,Standard,1987,White,2021-10-23,2021,October,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
328,Roadbike,GN125H,611,Suzuki,Standard,2008,Red,2022-01-20,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4068,Trailer,TRAILER,549,Homebuilt,Standard,2011,Silver,2022-01-01,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
721,Utility,COURIER,540,Ford,Standard,2001,Green,2021-12-07,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1570,Utility,COURIER,540,Ford,Standard,2005,Blue,2022-03-28,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1629,Utility,COURIER,540,Ford,Standard,2006,Grey,2021-12-08,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2817,Light Van,FALCON,540,Ford,Standard,1978,Blue,2021-11-10,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4239,Heavy Van,TRANSIT,540,Ford,Standard,1997,White,2022-04-04,2022,April,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1499,Hatchback,318TI,512,BMW,Luxury,1996,Blue,2022-01-05,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1579,Saloon,320I,512,BMW,Luxury,1995,Blue,2022-01-21,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1033,Stationwagon,TERRANO,587,Nissan,Standard,1998,Silver,2022-03-05,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2202,Stationwagon,AVENIR,587,Nissan,Standard,2005,Silver,2022-04-04,2022,April,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2210,Saloon,PRIMERA,587,Nissan,Standard,2001,Silver,2022-03-03,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2225,Utility,NAVARA,587,Nissan,Standard,2010,White,2022-01-31,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2438,Stationwagon,ELGRAND,587,Nissan,Standard,2001,White,2022-03-14,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3053,Stationwagon,PRESAGE,587,Nissan,Standard,2005,Grey,2021-11-23,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3162,Utility,NAVARA,587,Nissan,Standard,2004,Silver,2022-01-12,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4135,Saloon,BLUEBIRD,587,Nissan,Standard,1993,Green,2021-11-22,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4233,Utility,NAVARA,587,Nissan,Standard,1996,White,2022-03-29,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4243,Light Van,S-CARGO,587,Nissan,Standard,1989,White,2021-12-23,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2585,Trailer - Heavy,TRAILER,562,Kea,Standard,2006,Silver,2021-12-29,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
650,Roadbike,VESPA,594,Piaggio,Standard,2005,Black,2021-12-08,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
847,Moped,ZIP,594,Piaggio,Standard,2018,White,2021-12-18,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1139,Light Van,E2000,576,Mazda,Standard,2003,White,2022-03-29,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2551,Hatchback,DEMIO,576,Mazda,Standard,2006,Silver,2022-04-04,2022,April,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3917,Light Van,E2000,576,Mazda,Standard,1989,White,2022-04-04,2022,April,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1391,Stationwagon,HILUX,619,Toyota,Standard,1996,Green,2021-12-19,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1440,Stationwagon,HILUX,619,Toyota,Standard,1995,Green,2022-03-19,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1482,Stationwagon,COROLLA,619,Toyota,Standard,1998,Blue,2021-11-17,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1873,Stationwagon,ESTIMA,619,Toyota,Standard,1998,Green,2022-03-14,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1954,Mobile Home - Light,HIACE,619,Toyota,Standard,1999,Black,2021-12-20,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2445,Hatchback,COROLLA,619,Toyota,Standard,2005,Blue,2022-01-07,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2777,Utility,HILUX,619,Toyota,Standard,2014,White,2022-03-26,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3271,Stationwagon,HIGHLANDER,619,Toyota,Standard,2017,White,2021-12-02,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3324,Saloon,CROWN,619,Toyota,Standard,2007,White,2022-01-22,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3394,Utility,HILUX,619,Toyota,Standard,2005,Silver,2022-03-20,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3554,Other Truck,HILUX 4WD,619,Toyota,Standard,1985,White,2022-03-30,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3908,Hatchback,AQUA,619,Toyota,Standard,2015,White,2022-03-01,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4105,Light Van,HIACE 2.4ZL H/B,619,Toyota,Standard,1993,White,2022-03-31,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4298,Other Truck,HILUX,619,Toyota,Standard,1998,Red,2021-11-10,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4398,Utility,HILUX,619,Toyota,Standard,1999,Green,2022-01-02,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4399,Utility,HILUX,619,Toyota,Standard,1999,Green,2022-01-14,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
434,Roadbike,8-BALL,631,Victory,Standard,2007,Black,2022-03-31,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
438,Trailer,ELITE 8X4,624,Trike,Standard,2020,Silver,2021-10-24,2021,October,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
793,Stationwagon,MIRAGE,580,Mitsubishi,Standard,1999,Silver,2021-10-13,2021,October,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
3139,Stationwagon,CHALLENGER,580,Mitsubishi,Standard,1998,White,2022-02-18,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1555,Hatchback,ASTRA,548,Holden,Standard,2005,Blue,2022-04-04,2022,April,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1666,Utility,RODEO 4X4,548,Holden,Standard,2006,Silver,2022-02-18,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1798,Utility,RODEO 4X4,548,Holden,Standard,2007,Grey,2022-03-01,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1965,Utility,UTE,548,Holden,Standard,2008,Silver,2022-02-25,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2506,Saloon,COMMODORE,548,Holden,Standard,2007,Green,2021-12-23,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4217,Utility,VS UTILITY,548,Holden,Standard,1996,Green,2022-02-10,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1132,Stationwagon,IMPREZA,610,Subaru,Standard,1996,Red,2022-02-25,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2092,Stationwagon,LEGACY,610,Subaru,Standard,2002,Blue,2021-10-26,2021,October,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2434,Saloon,LEGACY,610,Subaru,Standard,2009,Black,2022-03-25,2022,March,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1426,Hatchback,CHARADE,531,Daihatsu,Standard,2004,Gold,2022-02-16,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1125,Stationwagon,BIGHORN,556,Isuzu,Standard,1998,White,2022-02-23,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1146,Stationwagon,BIGHORN,556,Isuzu,Standard,1990,White,2022-01-13,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1870,Flat Deck Truck,ELF,556,Isuzu,Standard,2002,White,2021-11-08,2021,November,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4033,Flat Deck Truck,NKR250,556,Isuzu,Standard,1990,White,2022-02-19,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1504,Stationwagon,SANTA FE,555,Hyundai,Standard,2005,Blue,2021-10-12,2021,October,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2430,Hatchback,GOLF,633,Volkswagen,Standard,2003,Black,2022-01-17,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
1114,Saloon,PT CRUISER,523,Chrysler,Standard,2002,Silver,2021-10-27,2021,October,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
4271,Light Van,GRAND VOYAGER,523,Chrysler,Standard,1997,Silver,2021-12-15,2021,December,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
2951,Mobile Home - Light,J2S,509,Bedford,Standard,1980,White,2022-01-16,2022,January,111,Nelson,New Zealand,54500,129.15,421.99,0,most_stolen
130,Trailer,ROADCHIEF,623,Trailer,Standard,2019,Grey,2022-01-20,2022,January,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
163,Trailer,ROADLINE,623,Trailer,Standard,2015,Silver,2021-10-30,2021,October,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
201,Trailer - Heavy,IFOR WILLIAMS,623,Trailer,Standard,2019,Silver,2022-01-07,2022,January,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
220,Trailer,DOMESTIC,623,Trailer,Standard,2016,Silver,2021-11-22,2021,November,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
245,Boat Trailer,BOAT,623,Trailer,Standard,2019,Silver,2022-01-31,2022,January,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
256,Boat Trailer,LOCAL,623,Trailer,Standard,2001,Silver,2022-03-15,2022,March,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
309,Boat Trailer,JETSKI,623,Trailer,Standard,2020,Grey,2022-04-02,2022,April,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
345,Trailer,DOMESTIC,623,Trailer,Standard,2016,Green,2022-01-09,2022,January,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
375,Boat Trailer,GIBBONS,623,Trailer,Standard,1996,Grey,2022-03-30,2022,March,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
401,Trailer,TANDEM,623,Trailer,Standard,2011,Silver,2021-12-21,2021,December,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
445,Trailer,HOMEBUILT,623,Trailer,Standard,2020,Silver,2021-11-25,2021,November,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
450,Trailer,CUSTOMS BUIL,623,Trailer,Standard,1982,Orange,2022-01-28,2022,January,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
526,Trailer,DOMESTIC,623,Trailer,Standard,2021,Silver,2021-12-14,2021,December,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
560,Trailer,DOMESTIC,623,Trailer,Standard,2021,Grey,2022-01-03,2022,January,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
585,Trailer - Heavy,IFOR WILLIAMS,623,Trailer,Standard,2021,Silver,2022-02-20,2022,Feburary,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
597,Trailer,HOMEMADE,623,Trailer,Standard,2018,Black,2021-11-08,2021,November,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
600,Trailer,DOMESTIC,623,Trailer,Standard,2018,Silver,2022-02-24,2022,Feburary,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
2829,Trailer,BOX,623,Trailer,Standard,2007,Silver,2022-03-09,2022,March,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
3721,Trailer,KEA,623,Trailer,Standard,2005,Silver,2022-03-04,2022,March,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
3998,Trailer,DAYTECH,623,Trailer,Standard,2009,Blue,2021-12-22,2021,December,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
4201,Trailer,DOMESTIC,623,Trailer,Standard,2012,Silver,2022-04-05,2022,April,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
4247,Trailer,TRAILER PRO,623,Trailer,Standard,2003,Silver,2022-04-01,2022,April,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
4255,Trailer,HOMEMADE,623,Trailer,Standard,1997,Black,2022-02-01,2022,Feburary,101,Northland,New Zealand,201500,16.11,12507.759,3,second_most_stolen
